_id,MONTH,GEOGRAPHY,DURATION,AGE GROUP,Both sexes,Male,Female
321,Mar2001,Western region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
322,Mar2001,Western region,   26 weeks , 15-64 years,0.0,0.0,0.0
323,Mar2001,Western region,   26 weeks ,  15-19,0.0,0.0,0.0
324,Mar2001,Western region,   26 weeks ,  20-24,0.0,0.0,0.0
325,Mar2001,Western region,   26 weeks ,  25-44,0.0,0.0,0.0
326,Mar2001,Western region,   26 weeks ,  45-54,0.0,0.0,0.0
327,Mar2001,Western region,   26 weeks ,  55-64,0.0,0.0,0.0
328,Mar2001,Western region,   26 weeks ,  65 years and over,0.0,0.0,0.0
329,Mar2001,Western region,   27 weeks or more,"Total, 15 years and over",16.1,8.8,7.3
330,Mar2001,Western region,   27 weeks or more, 15-64 years,15.8,8.5,7.3
331,Mar2001,Western region,   27 weeks or more,  15-19,2.0,0.0,0.0
332,Mar2001,Western region,   27 weeks or more,  20-24,1.8,0.0,0.0
333,Mar2001,Western region,   27 weeks or more,  25-44,8.1,4.8,3.3
334,Mar2001,Western region,   27 weeks or more,  45-54,3.3,1.6,1.7
335,Mar2001,Western region,   27 weeks or more,  55-64,0.0,0.0,0.0
336,Mar2001,Western region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
337,Mar2001,Western region,      27 - 51 weeks,"Total, 15 years and over",6.0,3.0,3.0
338,Mar2001,Western region,      27 - 51 weeks, 15-64 years,6.0,3.0,3.0
339,Mar2001,Western region,      27 - 51 weeks,  15-19,1.5,0.0,0.0
340,Mar2001,Western region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
341,Mar2001,Western region,      27 - 51 weeks,  25-44,2.2,0.0,0.0
342,Mar2001,Western region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
343,Mar2001,Western region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
344,Mar2001,Western region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
345,Mar2001,Western region,      52 weeks,"Total, 15 years and over",4.8,2.6,2.1
346,Mar2001,Western region,      52 weeks, 15-64 years,4.8,2.6,2.1
347,Mar2001,Western region,      52 weeks,  15-19,0.0,0.0,0.0
348,Mar2001,Western region,      52 weeks,  20-24,0.0,0.0,0.0
349,Mar2001,Western region,      52 weeks,  25-44,2.5,1.8,0.0
350,Mar2001,Western region,      52 weeks,  45-54,0.0,0.0,0.0
351,Mar2001,Western region,      52 weeks,  55-64,0.0,0.0,0.0
352,Mar2001,Western region,      52 weeks,  65 years and over,0.0,0.0,0.0
353,Mar2001,Western region,      53 weeks or more,"Total, 15 years and over",5.4,3.2,2.2
354,Mar2001,Western region,      53 weeks or more, 15-64 years,5.1,2.8,2.2
355,Mar2001,Western region,      53 weeks or more,  15-19,0.0,0.0,0.0
356,Mar2001,Western region,      53 weeks or more,  20-24,0.0,0.0,0.0
357,Mar2001,Western region,      53 weeks or more,  25-44,3.4,1.8,1.6
358,Mar2001,Western region,      53 weeks or more,  45-54,0.0,0.0,0.0
359,Mar2001,Western region,      53 weeks or more,  55-64,0.0,0.0,0.0
360,Mar2001,Western region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
361,Mar2001,Western region,   Duration unknown,"Total, 15 years and over",3.6,2.2,0.0
362,Mar2001,Western region,   Duration unknown, 15-64 years,3.6,2.2,0.0
363,Mar2001,Western region,   Duration unknown,  15-19,0.0,0.0,0.0
364,Mar2001,Western region,   Duration unknown,  20-24,0.0,0.0,0.0
365,Mar2001,Western region,   Duration unknown,  25-44,0.0,0.0,0.0
366,Mar2001,Western region,   Duration unknown,  45-54,0.0,0.0,0.0
367,Mar2001,Western region,   Duration unknown,  55-64,0.0,0.0,0.0
368,Mar2001,Western region,   Duration unknown,  65 years and over,0.0,0.0,0.0
369,Mar2001,Western region,Average weeks unemployed (no top-code),"Total, 15 years and over",16.9,16.7,17.1
370,Mar2001,Western region,Average weeks unemployed (no top-code), 15-64 years,16.5,16.2,17.2
371,Mar2001,Western region,Average weeks unemployed (no top-code),  15-19,9.4,8.4,10.9
372,Mar2001,Western region,Average weeks unemployed (no top-code),  20-24,12.7,12.7,12.8
373,Mar2001,Western region,Average weeks unemployed (no top-code),  25-44,19.9,19.0,21.3
374,Mar2001,Western region,Average weeks unemployed (no top-code),  45-54,23.2,26.9,18.1
375,Mar2001,Western region,Average weeks unemployed (no top-code),  55-64,13.1,10.5,17.1
376,Mar2001,Western region,Average weeks unemployed (no top-code),  65 years and over,86.7,122.0,16.0
377,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",14.5,14.0,15.4
378,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,14.3,13.6,15.4
379,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  15-19,9.4,8.4,10.9
380,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  20-24,12.2,12.5,11.5
381,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  25-44,16.9,16.6,17.4
382,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  45-54,17.3,16.6,18.1
383,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  55-64,13.1,10.5,17.0
384,Mar2001,Western region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,54.5,73.8,16.0
385,Mar2001,Northern region,Total unemployed,"Total, 15 years and over",35.4,22.6,12.8
386,Mar2001,Northern region,Total unemployed, 15-64 years,35.4,22.6,12.7
387,Mar2001,Northern region,Total unemployed,  15-19,7.1,4.3,2.8
388,Mar2001,Northern region,Total unemployed,  20-24,4.2,2.9,0.0
389,Mar2001,Northern region,Total unemployed,  25-44,17.1,11.3,5.8
390,Mar2001,Northern region,Total unemployed,  45-54,5.2,3.2,2.1
391,Mar2001,Northern region,Total unemployed,  55-64,1.7,0.0,0.0
392,Mar2001,Northern region,Total unemployed,  65 years and over,0.0,0.0,0.0
393,Mar2001,Northern region,   1 - 4 weeks,"Total, 15 years and over",11.6,7.4,4.2
394,Mar2001,Northern region,   1 - 4 weeks, 15-64 years,11.6,7.4,4.2
395,Mar2001,Northern region,   1 - 4 weeks,  15-19,3.0,1.8,0.0
396,Mar2001,Northern region,   1 - 4 weeks,  20-24,1.5,0.0,0.0
397,Mar2001,Northern region,   1 - 4 weeks,  25-44,5.4,3.5,1.8
398,Mar2001,Northern region,   1 - 4 weeks,  45-54,0.0,0.0,0.0
399,Mar2001,Northern region,   1 - 4 weeks,  55-64,0.0,0.0,0.0
400,Mar2001,Northern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
401,Mar2001,Northern region,   5 - 13 weeks,"Total, 15 years and over",12.2,8.7,3.5
402,Mar2001,Northern region,   5 - 13 weeks, 15-64 years,12.2,8.7,3.5
403,Mar2001,Northern region,   5 - 13 weeks,  15-19,2.1,0.0,0.0
404,Mar2001,Northern region,   5 - 13 weeks,  20-24,0.0,0.0,0.0
405,Mar2001,Northern region,   5 - 13 weeks,  25-44,6.5,4.8,1.8
406,Mar2001,Northern region,   5 - 13 weeks,  45-54,1.8,1.5,0.0
407,Mar2001,Northern region,   5 - 13 weeks,  55-64,0.0,0.0,0.0
408,Mar2001,Northern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
409,Mar2001,Northern region,   14 - 25 weeks,"Total, 15 years and over",5.4,3.5,2.0
410,Mar2001,Northern region,   14 - 25 weeks, 15-64 years,5.4,3.5,1.9
411,Mar2001,Northern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
412,Mar2001,Northern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
413,Mar2001,Northern region,   14 - 25 weeks,  25-44,2.2,0.0,0.0
414,Mar2001,Northern region,   14 - 25 weeks,  45-54,0.0,0.0,0.0
415,Mar2001,Northern region,   14 - 25 weeks,  55-64,0.0,0.0,0.0
416,Mar2001,Northern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
417,Mar2001,Northern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
418,Mar2001,Northern region,   26 weeks , 15-64 years,0.0,0.0,0.0
419,Mar2001,Northern region,   26 weeks ,  15-19,0.0,0.0,0.0
420,Mar2001,Northern region,   26 weeks ,  20-24,0.0,0.0,0.0
421,Mar2001,Northern region,   26 weeks ,  25-44,0.0,0.0,0.0
422,Mar2001,Northern region,   26 weeks ,  45-54,0.0,0.0,0.0
423,Mar2001,Northern region,   26 weeks ,  55-64,0.0,0.0,0.0
424,Mar2001,Northern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
425,Mar2001,Northern region,   27 weeks or more,"Total, 15 years and over",5.0,2.3,2.7
426,Mar2001,Northern region,   27 weeks or more, 15-64 years,4.9,2.3,2.6
427,Mar2001,Northern region,   27 weeks or more,  15-19,0.0,0.0,0.0
428,Mar2001,Northern region,   27 weeks or more,  20-24,0.0,0.0,0.0
429,Mar2001,Northern region,   27 weeks or more,  25-44,2.5,0.0,0.0
430,Mar2001,Northern region,   27 weeks or more,  45-54,0.0,0.0,0.0
431,Mar2001,Northern region,   27 weeks or more,  55-64,0.0,0.0,0.0
432,Mar2001,Northern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
433,Mar2001,Northern region,      27 - 51 weeks,"Total, 15 years and over",1.8,0.0,0.0
434,Mar2001,Northern region,      27 - 51 weeks, 15-64 years,1.8,0.0,0.0
435,Mar2001,Northern region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
436,Mar2001,Northern region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
437,Mar2001,Northern region,      27 - 51 weeks,  25-44,0.0,0.0,0.0
438,Mar2001,Northern region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
439,Mar2001,Northern region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
440,Mar2001,Northern region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
441,Mar2001,Northern region,      52 weeks,"Total, 15 years and over",1.8,0.0,0.0
442,Mar2001,Northern region,      52 weeks, 15-64 years,1.7,0.0,0.0
443,Mar2001,Northern region,      52 weeks,  15-19,0.0,0.0,0.0
444,Mar2001,Northern region,      52 weeks,  20-24,0.0,0.0,0.0
445,Mar2001,Northern region,      52 weeks,  25-44,0.0,0.0,0.0
446,Mar2001,Northern region,      52 weeks,  45-54,0.0,0.0,0.0
447,Mar2001,Northern region,      52 weeks,  55-64,0.0,0.0,0.0
448,Mar2001,Northern region,      52 weeks,  65 years and over,0.0,0.0,0.0
449,Mar2001,Northern region,      53 weeks or more,"Total, 15 years and over",0.0,0.0,0.0
450,Mar2001,Northern region,      53 weeks or more, 15-64 years,0.0,0.0,0.0
451,Mar2001,Northern region,      53 weeks or more,  15-19,0.0,0.0,0.0
452,Mar2001,Northern region,      53 weeks or more,  20-24,0.0,0.0,0.0
453,Mar2001,Northern region,      53 weeks or more,  25-44,0.0,0.0,0.0
454,Mar2001,Northern region,      53 weeks or more,  45-54,0.0,0.0,0.0
455,Mar2001,Northern region,      53 weeks or more,  55-64,0.0,0.0,0.0
456,Mar2001,Northern region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
457,Mar2001,Northern region,   Duration unknown,"Total, 15 years and over",0.0,0.0,0.0
458,Mar2001,Northern region,   Duration unknown, 15-64 years,0.0,0.0,0.0
459,Mar2001,Northern region,   Duration unknown,  15-19,0.0,0.0,0.0
460,Mar2001,Northern region,   Duration unknown,  20-24,0.0,0.0,0.0
461,Mar2001,Northern region,   Duration unknown,  25-44,0.0,0.0,0.0
462,Mar2001,Northern region,   Duration unknown,  45-54,0.0,0.0,0.0
463,Mar2001,Northern region,   Duration unknown,  55-64,0.0,0.0,0.0
464,Mar2001,Northern region,   Duration unknown,  65 years and over,0.0,0.0,0.0
465,Mar2001,Northern region,Average weeks unemployed (no top-code),"Total, 15 years and over",16.0,13.9,19.7
466,Mar2001,Northern region,Average weeks unemployed (no top-code), 15-64 years,15.9,13.9,19.5
467,Mar2001,Northern region,Average weeks unemployed (no top-code),  15-19,13.3,12.5,14.6
468,Mar2001,Northern region,Average weeks unemployed (no top-code),  20-24,14.5,12.3,18.3
469,Mar2001,Northern region,Average weeks unemployed (no top-code),  25-44,16.9,14.9,20.4
470,Mar2001,Northern region,Average weeks unemployed (no top-code),  45-54,17.3,14.3,22.1
471,Mar2001,Northern region,Average weeks unemployed (no top-code),  55-64,17.7,11.6,23.9
472,Mar2001,Northern region,Average weeks unemployed (no top-code),  65 years and over,44.0,0.0,44.0
473,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",15.0,13.0,18.5
474,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,14.9,13.0,18.3
475,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  15-19,13.3,12.5,14.5
476,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  20-24,14.1,11.7,18.3
477,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  25-44,15.0,13.2,18.2
478,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  45-54,17.0,14.3,21.2
479,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  55-64,17.7,11.6,23.9
480,Mar2001,Northern region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,44.0,0.0,44.0
481,Jun2001,"Total, Ontario regions",Total unemployed,"Total, 15 years and over",377.2,209.7,167.4
482,Jun2001,"Total, Ontario regions",Total unemployed, 15-64 years,375.1,209.3,165.8
483,Jun2001,"Total, Ontario regions",Total unemployed,  15-19,67.5,39.6,28.0
484,Jun2001,"Total, Ontario regions",Total unemployed,  20-24,59.8,34.6,25.2
485,Jun2001,"Total, Ontario regions",Total unemployed,  25-44,161.1,85.2,76.0
486,Jun2001,"Total, Ontario regions",Total unemployed,  45-54,59.2,33.8,25.4
487,Jun2001,"Total, Ontario regions",Total unemployed,  55-64,27.3,16.1,11.2
488,Jun2001,"Total, Ontario regions",Total unemployed,  65 years and over,2.1,0.0,1.7
489,Jun2001,"Total, Ontario regions",   1 - 4 weeks,"Total, 15 years and over",148.6,80.9,67.6
490,Jun2001,"Total, Ontario regions",   1 - 4 weeks, 15-64 years,147.8,80.5,67.3
491,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  15-19,36.8,21.4,15.4
492,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  20-24,27.9,15.9,12.1
493,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  25-44,58.1,30.7,27.4
494,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  45-54,16.1,8.3,7.9
495,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  55-64,8.8,4.3,4.6
496,Jun2001,"Total, Ontario regions",   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
497,Jun2001,"Total, Ontario regions",   5 - 13 weeks,"Total, 15 years and over",102.8,55.7,47.1
498,Jun2001,"Total, Ontario regions",   5 - 13 weeks, 15-64 years,101.9,55.6,46.3
499,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  15-19,17.4,9.9,7.5
500,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  20-24,15.5,9.0,6.5
501,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  25-44,47.5,23.1,24.4
502,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  45-54,16.1,10.2,5.8
503,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  55-64,5.4,3.3,2.1
504,Jun2001,"Total, Ontario regions",   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
505,Jun2001,"Total, Ontario regions",   14 - 25 weeks,"Total, 15 years and over",58.3,36.0,22.4
506,Jun2001,"Total, Ontario regions",   14 - 25 weeks, 15-64 years,58.1,36.0,22.2
507,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  15-19,4.6,3.4,0.0
508,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  20-24,8.1,5.1,2.9
509,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  25-44,27.4,16.6,10.8
510,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  45-54,13.1,7.0,6.0
511,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  55-64,5.0,3.8,0.0
512,Jun2001,"Total, Ontario regions",   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
513,Jun2001,"Total, Ontario regions",   26 weeks ,"Total, 15 years and over",1.9,0.0,0.0
514,Jun2001,"Total, Ontario regions",   26 weeks , 15-64 years,1.9,0.0,0.0
515,Jun2001,"Total, Ontario regions",   26 weeks ,  15-19,0.0,0.0,0.0
516,Jun2001,"Total, Ontario regions",   26 weeks ,  20-24,0.0,0.0,0.0
517,Jun2001,"Total, Ontario regions",   26 weeks ,  25-44,0.0,0.0,0.0
518,Jun2001,"Total, Ontario regions",   26 weeks ,  45-54,0.0,0.0,0.0
519,Jun2001,"Total, Ontario regions",   26 weeks ,  55-64,0.0,0.0,0.0
520,Jun2001,"Total, Ontario regions",   26 weeks ,  65 years and over,0.0,0.0,0.0
521,Jun2001,"Total, Ontario regions",   27 weeks or more,"Total, 15 years and over",49.1,27.8,21.3
522,Jun2001,"Total, Ontario regions",   27 weeks or more, 15-64 years,48.8,27.8,21.0
523,Jun2001,"Total, Ontario regions",   27 weeks or more,  15-19,3.5,2.1,0.0
524,Jun2001,"Total, Ontario regions",   27 weeks or more,  20-24,4.5,2.6,2.0
525,Jun2001,"Total, Ontario regions",   27 weeks or more,  25-44,22.4,11.9,10.5
526,Jun2001,"Total, Ontario regions",   27 weeks or more,  45-54,12.5,7.3,5.2
527,Jun2001,"Total, Ontario regions",   27 weeks or more,  55-64,5.9,3.9,2.0
528,Jun2001,"Total, Ontario regions",   27 weeks or more,  65 years and over,0.0,0.0,0.0
529,Jun2001,"Total, Ontario regions",      27 - 51 weeks,"Total, 15 years and over",22.3,12.0,10.3
530,Jun2001,"Total, Ontario regions",      27 - 51 weeks, 15-64 years,22.1,12.0,10.0
531,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  15-19,2.4,1.6,0.0
532,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  20-24,1.6,0.0,0.0
533,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  25-44,10.7,5.4,5.3
534,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  45-54,5.6,3.5,2.1
535,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  55-64,1.9,0.0,0.0
536,Jun2001,"Total, Ontario regions",      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
537,Jun2001,"Total, Ontario regions",      52 weeks,"Total, 15 years and over",15.8,9.3,6.5
538,Jun2001,"Total, Ontario regions",      52 weeks, 15-64 years,15.8,9.3,6.5
539,Jun2001,"Total, Ontario regions",      52 weeks,  15-19,0.0,0.0,0.0
540,Jun2001,"Total, Ontario regions",      52 weeks,  20-24,2.4,1.5,0.0
541,Jun2001,"Total, Ontario regions",      52 weeks,  25-44,6.6,3.6,3.0
542,Jun2001,"Total, Ontario regions",      52 weeks,  45-54,3.6,1.9,1.7
543,Jun2001,"Total, Ontario regions",      52 weeks,  55-64,2.4,1.8,0.0
544,Jun2001,"Total, Ontario regions",      52 weeks,  65 years and over,0.0,0.0,0.0
545,Jun2001,"Total, Ontario regions",      53 weeks or more,"Total, 15 years and over",11.0,6.5,4.5
546,Jun2001,"Total, Ontario regions",      53 weeks or more, 15-64 years,11.0,6.5,4.5
547,Jun2001,"Total, Ontario regions",      53 weeks or more,  15-19,0.0,0.0,0.0
548,Jun2001,"Total, Ontario regions",      53 weeks or more,  20-24,0.0,0.0,0.0
549,Jun2001,"Total, Ontario regions",      53 weeks or more,  25-44,5.2,2.9,2.3
550,Jun2001,"Total, Ontario regions",      53 weeks or more,  45-54,3.4,1.9,0.0
551,Jun2001,"Total, Ontario regions",      53 weeks or more,  55-64,1.6,0.0,0.0
552,Jun2001,"Total, Ontario regions",      53 weeks or more,  65 years and over,0.0,0.0,0.0
553,Jun2001,"Total, Ontario regions",   Duration unknown,"Total, 15 years and over",16.5,8.2,8.3
554,Jun2001,"Total, Ontario regions",   Duration unknown, 15-64 years,16.5,8.2,8.3
555,Jun2001,"Total, Ontario regions",   Duration unknown,  15-19,5.2,2.7,2.5
556,Jun2001,"Total, Ontario regions",   Duration unknown,  20-24,3.6,2.0,1.5
557,Jun2001,"Total, Ontario regions",   Duration unknown,  25-44,4.6,2.1,2.5
558,Jun2001,"Total, Ontario regions",   Duration unknown,  45-54,0.0,0.0,0.0
559,Jun2001,"Total, Ontario regions",   Duration unknown,  55-64,1.7,0.0,0.0
560,Jun2001,"Total, Ontario regions",   Duration unknown,  65 years and over,0.0,0.0,0.0
561,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),"Total, 15 years and over",14.7,15.7,13.5
562,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code), 15-64 years,14.7,15.7,13.5
563,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  15-19,7.6,7.8,7.3
564,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  20-24,10.1,10.4,9.7
565,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  25-44,15.1,15.5,14.7
566,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  45-54,23.9,27.5,19.1
567,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  55-64,19.7,22.3,15.5
568,Jun2001,"Total, Ontario regions",Average weeks unemployed (no top-code),  65 years and over,11.3,2.4,13.3
569,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",13.7,14.1,13.1
570,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks), 15-64 years,13.7,14.2,13.1
571,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  15-19,7.6,7.8,7.3
572,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  20-24,10.1,10.4,9.7
573,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  25-44,14.4,14.8,14.0
574,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  45-54,19.2,19.8,18.4
575,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  55-64,19.4,21.9,15.5
576,Jun2001,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  65 years and over,11.3,2.4,13.3
577,Jun2001,Eastern region,Total unemployed,"Total, 15 years and over",56.9,31.6,25.3
578,Jun2001,Eastern region,Total unemployed, 15-64 years,56.8,31.6,25.2
579,Jun2001,Eastern region,Total unemployed,  15-19,9.1,4.9,4.3
580,Jun2001,Eastern region,Total unemployed,  20-24,12.5,7.8,4.7
